LINEA,VCESTIL,PARES,FAMPESP,FAMMONT,DEPTO,FUNCION,TIEMPO,PERSONAS,META,COLEC
KERR,17014,0,10,10,CORTE-PESPUNTE,RESACAR PLANTAS,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,RESACAR PLANTAS,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,RIBETEAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,RIBETEAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,SUAJADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,SUELA,A-PESPUNTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,A-PRELIMINAR,40,4.45,400,#¡REF!
KERR,17014,0,10,10,SUELA,APOMAZAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,B-PESPUNTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,B-PRELIMINAR,25,2.78,400,#¡REF!
KERR,17014,0,10,10,SUELA,C-PESPUNTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,C-PRELIMINAR,50,5.56,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-COR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-DOB,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-PESA,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-PESB,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-PESC,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-PREA,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-PREB,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-PREC,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CA-REB,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CARDADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CENTRADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,COMODIN CORTE,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,COMODIN MONTADO,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,COMODIN PESPUNT,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,COMODIN PREACAB,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CONFORMAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CORTADOR FLASH,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CORTADOR FORRO,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,CORTADOR PIEL,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,DESVIRAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,DISTRIBUIDOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,DOBLILLADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,DOMAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,EMB-AVIO,46,5.1,400,#¡REF!
KERR,17014,0,10,10,SUELA,EMBARRADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,EMPACADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,ENCERQUILLADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,ENTACONADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,FORRAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,MONTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,PEG-AVIO,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,PEGADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,PREACABADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,PRECONFORMAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,REBAJADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,RIBETEAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,RIBETEAR,0,0,400,#¡REF!
KERR,17014,0,10,10,SUELA,SUAJADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,A-PESPUNTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,A-PRELIMINAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,APOMAZAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,B-PESPUNTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,B-PRELIMINAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,C-PESPUNTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,C-PRELIMINAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-COR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-DOB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-PESA,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-PESB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-PESC,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-PREA,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-PREB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-PREC,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CA-REB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CARDADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CENTRADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,COMODIN CORTE,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,COMODIN MONTADO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,COMODIN PESPUNT,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,COMODIN PREACAB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CONFORMAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CORTADOR FLASH,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CORTADOR FORRO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,CORTADOR PIEL,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,DESVIRAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,DISTRIBUIDOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,DOBLILLADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,DOMAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,EMB-AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,EMBARRADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,EMPACADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,ENCERQUILLADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,ENTACONADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,FORRAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,MONTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,PEG-AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,PEGADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,PREACABADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,PRECONFORMAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,REBAJADOR,8,0.89,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CONTRAFUE-CASCO,SUAJADOR,3,0.33,400,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,A-PESPUNTADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,A-PRELIMINAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,APOMAZAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,B-PESPUNTADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,B-PRELIMINAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,C-PESPUNTADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,C-PRELIMINAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-COR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-DOB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-PESA,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-PESB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-PESC,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-PREA,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-PREB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-PREC,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CA-REB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CARDADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CENTRADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,COMODIN CORTE,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,COMODIN MONTADO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,COMODIN PESPUNT,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,COMODIN PREACAB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CONFORMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CORTADOR FLASH,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CORTADOR FORRO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,CORTADOR PIEL,279,7.59,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,DESVIRAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,DISTRIBUIDOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,DOBLILLADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,DOMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,EMB-AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,EMBARRADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,EMPACADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,ENCERQUILLADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,ENTACONADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,FORRAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,MONTADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,PEG-AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,PEGADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,PREACABADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,PRECONFORMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,REBAJADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,RECORTADOR AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,RECORTADOR AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,RESACAR PLANTAS,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,RESACAR PLANTAS,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,RIBETEAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,RIBETEAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE,SUAJADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,A-PESPUNTADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,A-PRELIMINAR,178,4.94,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,APOMAZAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,B-PESPUNTADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,B-PRELIMINAR,34,0.94,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,C-PESPUNTADOR,89,2.47,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,C-PRELIMINAR,125,3.47,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-COR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-DOB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-PESA,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-PESB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-PESC,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-PREA,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-PREB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-PREC,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CA-REB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CARDADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CENTRADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,COMODIN CORTE,36,1,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,COMODIN MONTADO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,COMODIN PESPUNT,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,COMODIN PREACAB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CONFORMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CORTADOR FLASH,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CORTADOR FORRO,54,1.5,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,CORTADOR PIEL,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,DESVIRAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,DISTRIBUIDOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,DOBLILLADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,DOMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,EMB-AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,EMBARRADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,EMPACADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,ENCERQUILLADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,ENTACONADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,FORRAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,MONTADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,PEG-AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,PEGADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,PREACABADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,PRECONFORMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,REBAJADOR,36,1,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,RIBETEAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,RIBETEAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,CORTE Y PREPARA,SUAJADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,A-PESPUNTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,A-PRELIMINAR,133,14.78,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,APOMAZAR,74,8.21,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,B-PESPUNTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,B-PRELIMINAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,C-PESPUNTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,C-PRELIMINAR,183,20.3,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-COR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-DOB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-PESA,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-PESB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-PESC,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-PREA,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-PREB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-PREC,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CA-REB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CARDADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CENTRADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,COMODIN CORTE,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,COMODIN MONTADO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,COMODIN PESPUNT,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,COMODIN PREACAB,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CONFORMAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CORTADOR FLASH,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CORTADOR FORRO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,CORTADOR PIEL,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,DESVIRAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,DISTRIBUIDOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,DOBLILLADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,DOMAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,EMB-AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,EMBARRADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,EMPACADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,ENCERQUILLADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,ENTACONADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,FORRAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,MONTADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,PEG-AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,PEGADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,PREACABADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,PRECONFORMAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,REBAJADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,RECORTADOR AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,RECORTADOR AVIO,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,RESACAR PLANTAS,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,RESACAR PLANTAS,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,RIBETEAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,RIBETEAR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,ENSAMBLES,SUAJADOR,0,0,400,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,A-PESPUNTADOR,72,2,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,A-PRELIMINAR,161,4.47,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,APOMAZAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,B-PESPUNTADOR,180,5,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,B-PRELIMINAR,432,12,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,C-PESPUNTADOR,89,2.47,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,C-PRELIMINAR,657,18.21,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-COR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-DOB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-PESA,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-PESB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-PESC,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-PREA,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-PREB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-PREC,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CA-REB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CARDADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CENTRADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,COMODIN CORTE,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,COMODIN MONTADO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,COMODIN PESPUNT,36,1,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,COMODIN PREACAB,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CONFORMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CORTADOR FLASH,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CORTADOR FORRO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,CORTADOR PIEL,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,DESVIRAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,DISTRIBUIDOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,DOBLILLADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,DOMAR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,EMB-AVIO,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,EMBARRADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,EMPACADOR,0,0,100,#¡REF!
DSQROBUSTO,18298,0,6,2,FAMILIA,ENCERQUILLADOR,0,0,100,#¡REF!
